ferrGene	lncRNA	cor	pvalue	Regulation
TUBE1	AL133367.1	0.448751588192816	5.7866197048927e-17	postive
ZNF419	AC083880.1	0.419188497481469	8.58197904690428e-15	postive
PHKG2	AC083880.1	0.501822056089336	1.96975434810338e-21	postive
EGLN2	AC083880.1	0.481927472281808	1.15081814093864e-19	postive
TAZ	AC083880.1	0.486563620602938	4.56631461044785e-20	postive
FADS2	C6orf223	0.411898922264119	2.73570749100923e-14	postive
ATG4D	C6orf223	0.400900483400203	1.49247721371026e-13	postive
GPX4	HNRNPD-DT	0.497597466861307	4.77803469416443e-21	postive
CISD1	HNRNPD-DT	0.507876017977996	5.41414864356816e-22	postive
ATF4	HNRNPD-DT	0.506172165031818	7.80760882070447e-22	postive
CISD2	HNRNPD-DT	0.403383545405138	1.02310220404646e-13	postive
ISCU	HNRNPD-DT	0.511315897539697	2.56934242934331e-22	postive
ZNF419	HNRNPD-DT	0.405245502224648	7.69220841026625e-14	postive
ACSF2	HNRNPD-DT	0.427378429894522	2.25519399367969e-15	postive
STMN1	HNRNPD-DT	0.444958039061436	1.12981196857194e-16	postive
NOX1	HNRNPD-DT	0.430105668053275	1.43347338919608e-15	postive
PHKG2	HNRNPD-DT	0.584259475406638	3.93072687089225e-30	postive
MAP1LC3A	HNRNPD-DT	0.418850037635292	9.0622433398744e-15	postive
SOCS1	HNRNPD-DT	0.458474626997833	1.00209284015132e-17	postive
MYB	HNRNPD-DT	0.422553966140802	4.97725331799677e-15	postive
EGLN2	HNRNPD-DT	0.466428789967998	2.28883411995818e-18	postive
TAZ	HNRNPD-DT	0.500918581141021	2.38321517685725e-21	postive
HELLS	EP300-AS1	0.468169996230843	1.64811536090148e-18	postive
SP1	EP300-AS1	0.415731617305181	1.49235848727057e-14	postive
GPX4	PPP4R3B-DT	0.467185254123759	1.98495348227634e-18	postive
ATF4	PPP4R3B-DT	0.451892466015075	3.30431388124475e-17	postive
PRDX6	PPP4R3B-DT	0.439743474717277	2.79616950512766e-16	postive
ASNS	PPP4R3B-DT	0.425526413476296	3.06065472692205e-15	postive
DDIT3	PPP4R3B-DT	0.406750722353009	6.10027074964943e-14	postive
ZNF419	PPP4R3B-DT	0.431093916325774	1.2151773574722e-15	postive
TRIB3	PPP4R3B-DT	0.400282478203421	1.63874202807189e-13	postive
RPL8	PPP4R3B-DT	0.420351849449218	7.11378504558554e-15	postive
SLC2A8	PPP4R3B-DT	0.413459475744005	2.1394874737525e-14	postive
PHKG2	PPP4R3B-DT	0.641722944410684	7.76526606017125e-38	postive
BID	PPP4R3B-DT	0.425900761659418	2.87787072390565e-15	postive
ANO6	PPP4R3B-DT	-0.407542131912941	5.39757404678555e-14	negative
EGLN2	PPP4R3B-DT	0.5712176197081	1.3700389594141e-28	postive
TAZ	PPP4R3B-DT	0.561787613767709	1.62116148652117e-27	postive
LONP1	PPP4R3B-DT	0.420672189242816	6.7547189910235e-15	postive
KLHL24	AL138976.2	0.444795674151222	1.16241826598949e-16	postive
GPX4	AC040977.1	0.403386035842861	1.02271319169588e-13	postive
MUC1	AC040977.1	0.499595869016894	3.146814268922e-21	postive
PHKG2	AC040977.1	0.571848093121901	1.15811459448182e-28	postive
SAT1	AC040977.1	0.46597201558441	2.49399371120534e-18	postive
NNMT	MIR1-1HG	0.418546122957196	9.51585162384118e-15	postive
PLIN4	MIR1-1HG	0.842222520197775	1.03970678026525e-85	postive
GOT1	MIR1-1HG	0.473737677265427	5.69410783935603e-19	postive
PRKAA2	MIR1-1HG	0.695208602467315	1.1862230703393e-46	postive
CISD2	AL162413.1	0.411854479530564	2.75487519839927e-14	postive
MUC1	AL121899.1	0.481871003586406	1.16374757942982e-19	postive
AIFM2	AL121899.1	0.413417970264716	2.15355713032067e-14	postive
TRIB3	AL121899.1	0.452080423729688	3.19476758044588e-17	postive
PHKG2	AL121899.1	0.416952316269491	1.22839596110497e-14	postive
GPX4	AC104463.2	0.448979317075548	5.55732304268446e-17	postive
CISD1	AC104463.2	0.446955044046917	7.95224540570541e-17	postive
ACSF2	AC104463.2	0.469395459779233	1.30652508634515e-18	postive
NOX1	AC104463.2	0.550698880118888	2.68296345967911e-26	postive
PHKG2	AC104463.2	0.514651587021013	1.23707293294209e-22	postive
MAP1LC3A	AC104463.2	0.476286849189172	3.47754643643938e-19	postive
EGLN2	AC104463.2	0.49609832976405	6.52430604653742e-21	postive
TAZ	AC104463.2	0.445028946014565	1.115855496747e-16	postive
TAZ	AC136604.2	0.431420326128084	1.15050830217073e-15	postive
HMOX1	AP000238.1	0.701060810473667	9.78497079866369e-48	postive
GPX2	AP001360.1	0.515737644122513	9.73395974846877e-23	postive
GPX4	AC009309.1	0.424018767053386	3.91907874874802e-15	postive
FH	AC009309.1	0.43496275736309	6.3311926360177e-16	postive
TRIB3	AC009309.1	0.415832039988656	1.46869538181347e-14	postive
RPL8	AC009309.1	0.433100468938057	8.67430899887247e-16	postive
SLC2A8	AC009309.1	0.401832796354867	1.29567231073015e-13	postive
PHKG2	AC009309.1	0.579359334226803	1.52074090701933e-29	postive
EGLN2	AC009309.1	0.535801237189668	9.91343189030432e-25	postive
TAZ	AC009309.1	0.482818407936034	9.64570166549258e-20	postive
LONP1	AC009309.1	0.429836431657383	1.49932736008422e-15	postive
HIF1A	AL135818.2	0.456024627560652	1.56707653715971e-17	postive
ATF4	AP003352.1	0.455125508600063	1.84485427407871e-17	postive
RPL8	AP003352.1	0.508947334600626	4.29642565156814e-22	postive
PHKG2	AP003352.1	0.601655361458939	2.66647672950601e-32	postive
EPAS1	AP003352.1	-0.4108117943417	3.2442486473597e-14	negative
EGLN2	AP003352.1	0.473402738531339	6.07338473351595e-19	postive
TAZ	AP003352.1	0.599939235406836	4.42359775918826e-32	postive
LONP1	AP003352.1	0.413623652204191	2.08471102094099e-14	postive
GPX4	AC019131.2	0.485287137775417	5.89799931758422e-20	postive
CISD1	AC019131.2	0.409018471376455	4.29212194094651e-14	postive
ATF4	AC019131.2	0.40617498597938	6.6669443844827e-14	postive
HELLS	AC019131.2	0.432677417885969	9.31500025994862e-16	postive
ISCU	AC019131.2	0.5655527622012	6.10223944769195e-28	postive
HMGB1	AC019131.2	0.421309367658566	6.09249332480086e-15	postive
STMN1	AC019131.2	0.510321160803499	3.19013006359532e-22	postive
NOX1	AC019131.2	0.591328215774198	5.35944293185175e-31	postive
CARS1	AC019131.2	0.41037700950408	3.47258026450286e-14	postive
ATG4D	AC019131.2	0.419787865932332	7.79191393016348e-15	postive
MAP1LC3A	AC019131.2	0.458957259268127	9.17214968222386e-18	postive
PEBP1	AC019131.2	0.43662653503184	4.77089946768717e-16	postive
SOCS1	AC019131.2	0.445917390317815	9.5469146283131e-17	postive
MYB	AC019131.2	0.450651375442234	4.12606940809328e-17	postive
NFE2L2	AC128709.2	0.42685935282623	2.45719248823284e-15	postive
PHKG2	IBA57-DT	0.426698140468502	2.52346168377948e-15	postive
CISD1	AC025171.5	0.450981744813768	3.88954879305152e-17	postive
ISCU	AC025171.5	0.455649150557826	1.67769153162993e-17	postive
NOX1	AC025171.5	0.486001325363206	5.11187477840403e-20	postive
KLHL24	AC009237.14	0.404680189353272	8.38958728526832e-14	postive
TUBE1	AC009237.14	0.439854279874274	2.74328415239685e-16	postive
GABPB1	AC009237.14	0.409727523709369	3.84323468323859e-14	postive
BID	AC009237.14	0.432783668233737	9.14985626113513e-16	postive
MUC1	SLCO4A1-AS1	0.531690416817039	2.60162368526421e-24	postive
HELLS	AL031673.1	0.439690953326539	2.82158513573426e-16	postive
FH	AL031673.1	0.417704567160239	1.08911307384519e-14	postive
NOX1	AL031673.1	0.530590475529788	3.3604315973392e-24	postive
PHKG2	AL031673.1	0.490212716529457	2.18411251238687e-20	postive
TAZ	AL031673.1	0.543844317719372	1.44409318409307e-25	postive
NFS1	HCG15	0.40339728684412	1.02095756059207e-13	postive
ENPP2	AC027097.2	0.453761303770436	2.36099551992254e-17	postive
ZEB1	AC027097.2	0.417074278527896	1.20468493455245e-14	postive
MYB	AC027097.2	0.485860460015911	5.25829650543871e-20	postive
MAPK8	AC027097.2	0.407185198618614	5.70410369641726e-14	postive
ATM	AC027097.2	0.416277230222134	1.36814232415964e-14	postive
ATF4	GAS5	0.494671901756742	8.7627701163751e-21	postive
FH	GAS5	0.468261789450421	1.61974252618122e-18	postive
PRDX6	GAS5	0.476000309618024	3.6764957663586e-19	postive
TUBE1	GAS5	0.429625926667063	1.55287312801376e-15	postive
RPL8	GAS5	0.564607152733144	7.80855948828915e-28	postive
MYB	GAS5	0.445493880671779	1.02844443559788e-16	postive
KLHL24	LOH12CR2	0.468663392871821	1.50114982731746e-18	postive
TUBE1	LOH12CR2	0.431418732868172	1.15081561584925e-15	postive
GABARAPL1	LOH12CR2	0.551835521084043	2.02193969656705e-26	postive
PRKAA1	AC025171.1	0.500359130729331	2.68090547906718e-21	postive
PHKG2	AL359513.1	0.455255986415529	1.80173241163861e-17	postive
GABARAPL2	AL359513.1	0.405003601758354	7.98338995763477e-14	postive
TAZ	AL359513.1	0.510888568273181	2.81991081829646e-22	postive
GCLC	AC010168.1	0.416560852863396	1.30763056754996e-14	postive
NFE2L2	AC010168.1	0.41998827339784	7.54399103359618e-15	postive
GPX2	AC010168.1	0.469586184983388	1.26003441580391e-18	postive
PSAT1	AC010168.1	0.400507844282885	1.58384918295782e-13	postive
ZNF419	AP000525.1	0.417424744599492	1.13901632589196e-14	postive
HELLS	AC005034.3	0.414950051121956	1.68973057357601e-14	postive
ELAVL1	AC005034.3	0.411968637736305	2.70590259167257e-14	postive
ATF4	AL023803.2	0.425228320533708	3.21429771441347e-15	postive
FH	AL023803.2	0.464036426671877	3.58308042271536e-18	postive
PHKG2	AL023803.2	0.492441245330058	1.38604708748637e-20	postive
TAZ	AL023803.2	0.451736214188833	3.39818121933006e-17	postive
HELLS	AC083843.2	0.42808832561121	2.00506960823095e-15	postive
TUBE1	AC083843.2	0.409674502221805	3.87514823555992e-14	postive
GABPB1	AC083843.2	0.515374620229473	1.0547008588216e-22	postive
EMC2	AC083843.2	0.479397992625584	1.89441452797925e-19	postive
SLC2A3	AP000851.2	0.52911254821375	4.73264467604564e-24	postive
NOX4	AP000851.2	0.449826937068544	4.77961976279766e-17	postive
GPX2	TMEM44-AS1	0.413652920695108	2.07509101766393e-14	postive
ASNS	TMEM44-AS1	0.449866229865081	4.74628540927916e-17	postive
PSAT1	TMEM44-AS1	0.450133158732589	4.52579787243492e-17	postive
ZNF419	TMEM44-AS1	0.412220621399652	2.60080111622902e-14	postive
TUBE1	TMEM44-AS1	0.471474458854885	8.79150109839078e-19	postive
PHKG2	TMEM44-AS1	0.444938894091501	1.13360950862204e-16	postive
ATG3	TMEM44-AS1	0.42139102483529	6.01236486020692e-15	postive
GABARAPL2	TMEM44-AS1	0.463312523313238	4.10065358255916e-18	postive
BID	TMEM44-AS1	0.454953207734634	1.90335411842343e-17	postive
TAZ	TMEM44-AS1	0.462501751396696	4.76778163148397e-18	postive
HSPB1	AC064836.2	0.442448412677872	1.75088536124893e-16	postive
PHKG2	AC064836.2	0.472850102162067	6.75415542274194e-19	postive
EGLN2	AC064836.2	0.537897999106372	6.02949059616579e-25	postive
TAZ	AC064836.2	0.473027548931715	6.52777106390355e-19	postive
LONP1	AC064836.2	0.415075288106118	1.65646761155721e-14	postive
ATF4	AL117379.1	0.436221695058492	5.11167840445978e-16	postive
PHKG2	AL117379.1	0.572314890498519	1.02238715654509e-28	postive
TAZ	AL117379.1	0.538301851894499	5.47664578527501e-25	postive
ZNF419	AC011468.1	0.474177398605525	5.23133769515817e-19	postive
PHKG2	AC011468.1	0.401117692638939	1.44416580064745e-13	postive
EGLN2	AC011468.1	0.40309029664115	1.06993461699659e-13	postive
PLIN4	AC053503.3	0.802277391096416	6.95649753019056e-72	postive
GOT1	AC053503.3	0.452223689515635	3.11367085885518e-17	postive
PRKAA2	AC053503.3	0.644815739085388	2.68057266212005e-38	postive
GPX4	FOXP4-AS1	0.403629850006963	9.85321043095933e-14	postive
MUC1	FOXP4-AS1	0.685826950173261	5.72711606315688e-45	postive
TRIB3	FOXP4-AS1	0.423307641488889	4.40192001018774e-15	postive
PHKG2	FOXP4-AS1	0.409576532670534	3.93479964542904e-14	postive
AKR1C1	AC092115.3	0.434803210812242	6.50480236818209e-16	postive
AKR1C2	AC092115.3	0.442030805556921	1.8826248044094e-16	postive
AKR1C3	AC092115.3	0.449515933535647	5.05169612986373e-17	postive
GCLC	AC092115.3	0.430387270061808	1.36762900376075e-15	postive
NQO1	AC092115.3	0.482652999856372	9.96748461963462e-20	postive
AIFM2	AC092115.3	0.451048772694938	3.84321193919727e-17	postive
GPX2	AC092115.3	0.509520501623134	3.79519648871922e-22	postive
ASNS	AC092115.3	0.46756798152666	1.84668255870002e-18	postive
TRIB3	AC092115.3	0.421049951802091	6.35405544290691e-15	postive
ATP5MC3	AC092115.3	0.426771086716866	2.4932616776726e-15	postive
GABARAPL2	AC092115.3	0.403233639695052	1.04678628254717e-13	postive
BID	AC092115.3	0.468509357137505	1.54559180036836e-18	postive
TRIB3	AC012640.2	0.412185652007843	2.61514429906867e-14	postive
ATG5	AC012640.2	0.435639952954026	5.64351626876149e-16	postive
BID	AC012640.2	0.42597972854359	2.84070235136719e-15	postive
TAZ	AC012640.2	0.409514723206775	3.97289531017134e-14	postive
NOX4	LINC01050	0.463337456683851	4.08166310436662e-18	postive
SLC2A3	AC011352.3	0.487922067295089	3.47359197373383e-20	postive
NOX4	AC011352.3	0.534074416653778	1.48915146608485e-24	postive
MYB	PAN3-AS1	0.428673276770139	1.81957765834254e-15	postive
CISD1	AC008610.1	0.40636123872554	6.4782086961256e-14	postive
NOX1	AC008610.1	0.402321355055452	1.20291913039642e-13	postive
PHKG2	AC008610.1	0.475459848178537	4.08267037053553e-19	postive
EGLN2	AC008610.1	0.407645164920525	5.31212921795595e-14	postive
TAZ	AC008610.1	0.445268553792532	1.06993420356179e-16	postive
ATF4	SREBF2-AS1	0.484479944841877	6.93018140847193e-20	postive
HELLS	SREBF2-AS1	0.475078353961044	4.39561911007744e-19	postive
FADS2	SREBF2-AS1	0.458045310569803	1.08404577089163e-17	postive
ISCU	SREBF2-AS1	0.498805510508041	3.71319391354661e-21	postive
AIFM2	SREBF2-AS1	0.404483278672123	8.64673069392393e-14	postive
TUBE1	SREBF2-AS1	0.449377340844381	5.17778476473116e-17	postive
ELAVL1	SREBF2-AS1	0.439193341884695	3.07390793563857e-16	postive
NOX1	SREBF2-AS1	0.421503974158678	5.90322924102584e-15	postive
ATG4D	SREBF2-AS1	0.482470414192982	1.03349504137438e-19	postive
BID	SREBF2-AS1	0.420089423045828	7.42181013634775e-15	postive
MYB	SREBF2-AS1	0.449533398334795	5.03602242941665e-17	postive
TAZ	SREBF2-AS1	0.432705515789989	9.27104587933821e-16	postive
GPX4	AL157394.1	0.51190873792838	2.25767579110959e-22	postive
SQSTM1	AL157394.1	0.442943331708394	1.60643364850319e-16	postive
CISD1	AL157394.1	0.582212695073841	6.9360543729591e-30	postive
ISCU	AL157394.1	0.703560493412177	3.30842711710101e-48	postive
GOT1	AL157394.1	0.407875920227673	5.12553749109559e-14	postive
ATG7	AL157394.1	0.438578232100562	3.41654893098711e-16	postive
MAP1LC3A	AL157394.1	0.558918242459971	3.38526970087072e-27	postive
SOCS1	AL157394.1	0.615313845692427	4.24500579181524e-34	postive
BRD4	AL021878.2	0.453817619555998	2.33712576611542e-17	postive
TUBE1	AL021878.2	0.598034665784821	7.73048788455055e-32	postive
HELLS	PPP3CB-AS1	0.501226337728965	2.23358641147914e-21	postive
MAPK8	PPP3CB-AS1	0.401559294801696	1.35061312995001e-13	postive
SIRT1	PPP3CB-AS1	0.456017493979424	1.56910977006731e-17	postive
HELLS	SH3BP5-AS1	0.408360499035361	4.75433234414709e-14	postive
ISCU	SH3BP5-AS1	0.428455273954589	1.88665342079633e-15	postive
TUBE1	SH3BP5-AS1	0.412125597443184	2.63995737618715e-14	postive
MYB	SH3BP5-AS1	0.490882087672948	1.90592355307551e-20	postive
MAPK8	SH3BP5-AS1	0.44590955485588	9.56007650141708e-17	postive
LPIN1	SH3BP5-AS1	0.420812759804697	6.60281641769875e-15	postive
PHKG2	TMEM99	0.433984526619338	7.4717546384748e-16	postive
GABARAPL2	TMEM99	0.439147712789934	3.09812326955895e-16	postive
BID	TMEM99	0.442653171782511	1.68963921792423e-16	postive
MYB	PSMG3-AS1	0.485727138494571	5.40067317073226e-20	postive
NGB	LINC01273	0.447634496605207	7.05292909200092e-17	postive
BID	LINC01273	0.446950493297313	7.95863277243205e-17	postive
MIOX	LINC01273	0.45981376207463	7.83626849866918e-18	postive
ATF4	SNHG11	0.469288667500156	1.33328843537066e-18	postive
NFS1	SNHG11	0.53383757364567	1.57433520628081e-24	postive
CHMP6	SNHG11	0.486746775587594	4.40130018532907e-20	postive
ZNF419	SNHG11	0.411540911198666	2.89389998440376e-14	postive
PHKG2	SNHG11	0.618394445843626	1.62217490992574e-34	postive
EGLN2	SNHG11	0.457313483800933	1.23917457354338e-17	postive
TAZ	SNHG11	0.555127528178471	8.85749186233743e-27	postive
WIPI2	RNF216P1	0.487094500240996	4.10399598041752e-20	postive
FTH1	GSEC	0.429323166531534	1.63318621506251e-15	postive
SELENOS	GSEC	0.448185849097753	6.39720229958094e-17	postive
DUOX1	GSEC	-0.404695370138228	8.37007640007169e-14	negative
HIC1	AC134312.5	0.657670752736076	2.81647429827898e-40	postive
NOX4	AC134312.5	0.696689810091717	6.34418088170342e-47	postive
ZEB1	AC134312.5	0.497260660487878	5.12508846279332e-21	postive
GPX4	AC011445.1	0.438814943533853	3.28047164234058e-16	postive
CISD1	AC011445.1	0.406050000599579	6.79660097224226e-14	postive
RPL8	AC011445.1	0.488529408249929	3.0725543541312e-20	postive
CAPG	AC011445.1	0.456606220883923	1.40972824937205e-17	postive
NOX1	AC011445.1	0.460131172814209	7.39139394052729e-18	postive
PHKG2	AC011445.1	0.482312557196948	1.06633632862714e-19	postive
EGLN2	AC011445.1	0.585262782519766	2.97122027683425e-30	postive
MIOX	AC128709.1	0.477098634540192	2.96961131213323e-19	postive
STMN1	AC100814.1	0.426040215179022	2.81255085198711e-15	postive
NOX1	AC100814.1	0.474097000307946	5.3130947935953e-19	postive
DUSP1	NR4A1AS	0.402441122263317	1.18119152315972e-13	postive
ZFP69B	BOLA3-AS1	0.503371319525468	1.41885696890129e-21	postive
TUBE1	FIRRE	0.432652735230888	9.35378058092284e-16	postive
ATF4	AC005387.1	0.489790197153602	2.37989117047539e-20	postive
PHKG2	AC005387.1	0.533997106278854	1.51644525827612e-24	postive
EGLN2	AC005387.1	0.403294786178636	1.03706149724827e-13	postive
TAZ	AC005387.1	0.508273184587472	4.96983475579682e-22	postive
ATF4	AL354836.1	0.407019140760643	5.85245504243535e-14	postive
NOX1	AL354836.1	0.432231435164671	1.00406452833226e-15	postive
PHKG2	AL354836.1	0.629815860175164	4.16881299677188e-36	postive
MAP1LC3A	AL354836.1	0.409307988881204	4.10295495986242e-14	postive
EGLN2	AL354836.1	0.480193858259863	1.62016623172179e-19	postive
TAZ	AL354836.1	0.565734269534037	5.81963594869582e-28	postive
PHKG2	AC087741.1	0.449707129617542	4.88268428260619e-17	postive
TAZ	AC087741.1	0.458857137772376	9.34221396484568e-18	postive
TUBE1	AC007663.4	0.466885112501179	2.1004599483629e-18	postive
KLHL24	LINC02035	0.420482958284653	6.96462116323558e-15	postive
SNX4	LINC02035	0.465711269348691	2.61909920414614e-18	postive
STAT3	AC108449.2	0.458349506297772	1.0253275879619e-17	postive
MTOR	AC108449.2	0.448591313371445	5.95353953231074e-17	postive
SETD1B	AC108449.2	0.524690154584546	1.30543465914511e-23	postive
IREB2	AC108449.2	0.534604886586469	1.31450139870351e-24	postive
SP1	AC108449.2	0.637641434640066	3.10233654361115e-37	postive
PIK3CA	AC108449.2	0.402802202411403	1.11798295250355e-13	postive
LPCAT3	AC108449.2	0.416047025878968	1.41926549369704e-14	postive
NCOA4	AC108449.2	0.423821938907445	4.04726745224234e-15	postive
ACVR1B	AC108449.2	0.407159421312377	5.72688875538678e-14	postive
ATM	AC108449.2	0.574578198257778	5.57061639000316e-29	postive
SIRT1	AC108449.2	0.564169605092763	8.74989823380681e-28	postive
ISCU	AC005332.3	0.416963818917521	1.22614032264954e-14	postive
ZNF419	AC005332.3	0.417286351103474	1.16451801879014e-14	postive
NOX1	AC005332.3	0.425650902259993	2.99864231368619e-15	postive
PHKG2	AC005332.3	0.402800779063766	1.11822549903822e-13	postive
MYB	AC005332.3	0.414108182852389	1.93093226427053e-14	postive
HELLS	AC139795.2	0.479972955863027	1.69210810988509e-19	postive
FADS2	AC139795.2	0.462057883030608	5.17703987135004e-18	postive
MYB	AC139795.2	0.448190774769385	6.39162268139956e-17	postive
MAPK8	AC139795.2	0.489505888699131	2.52124317957246e-20	postive
MAPK9	AC139795.2	0.506759114740774	6.88414345663996e-22	postive
YY1AP1	AC139795.2	0.407004844971208	5.86540154714378e-14	postive
NGB	MAFA-AS1	0.489392627792531	2.57982666486595e-20	postive
MIOX	MAFA-AS1	0.477529691039408	2.73031724549122e-19	postive
HELLS	AC145207.5	0.576694622092078	3.14376452877935e-29	postive
ELAVL1	AC145207.5	0.504375482192446	1.14605498772623e-21	postive
